second,temp,o2,filt_o2,pressure,filt_press,fuel,fan,error
1450,1450.0973749564896,2.325295671071198,2.349381057654801,-2.1281290689488634,-2.1464541023661,10.161674302322579,919.5999954492357,0.09737495648960248
1451,1450.0814682350847,2.3281485754884734,2.3485444309685506,-2.118312110250513,-2.144516634049896,10.161674302322579,919.5999954492357,0.08146823508468515
1452,1450.1376856039851,2.3271996927335543,2.3478359633288757,-2.0940287166501808,-2.1417460833258377,10.161674302322579,919.5999954492357,0.1376856039851191
1453,1450.1635926459574,2.3201688154555784,2.347119144662719,-2.096545449864146,-2.1367010237092035,10.161674302322579,919.5999954492357,0.16359264595735112
1454,1450.1515212853842,2.323598242416725,2.3461830017222822,-2.1091987450201723,-2.1324554569878567,10.161674302322579,919.5999954492357,0.15152128538420584
1455,1450.1979433658728,2.3278035600147633,2.3453985006194253,-2.1123486446231685,-2.1299965723817262,10.161674302322579,919.5999954492357,0.1979433658727885
1456,1450.197860275106,2.3123985373772413,2.344787325174856,-2.121553381142067,-2.1281306930624173,10.161674302322579,919.5999954492357,0.19786027510599524
1457,1450.1916176098518,2.3279868025597357,2.343662272682436,-2.122442539122528,-2.12743528732092,10.161674302322579,919.5999954492357,0.19161760985184628
1458,1450.1733580315176,2.3375128441897295,2.343117771701368,-2.135898245755811,-2.126907414261978,10.161674302322579,919.5999954492357,0.17335803151763685
1459,1450.1482487480878,2.3528807171384654,2.342923079707762,-2.156284863366039,-2.1278579964933453,10.161674302322579,919.5999954492357,0.14824874808778077
1460,1450.0618293634,2.34119303782928,2.343268966836358,-2.1523998991073325,-2.1308635110067864,10.223521510345813,919.5504167171043,0.06182936339996559
1461,1450.0206030658853,2.3364877885108064,2.343196857650979,-2.145199932327107,-2.1331405092877844,10.223521510345813,919.5504167171043,0.020603065885325123
1462,1450.0003463118758,2.3317631526606037,2.3429638123451424,-2.1550042984480466,-2.1344155274292747,10.223521510345813,919.5504167171043,0.00034631187577360834
1463,1449.9269712011424,2.323091184463631,2.3425747477659558,-2.1486814063287967,-2.136592336093696,10.223521510345813,919.5504167171043,0.07302879885764924
1464,1449.9002702397336,2.3193725040223874,2.3418979693822917,-2.171225364969581,-2.1378704887725792,10.223521510345813,919.5504167171043,0.09972976026642755
1465,1449.8270751029593,2.3332599797743616,2.3411155279058016,-2.1572833482004503,-2.141397031636169,10.223521510345813,919.5504167171043,0.17292489704072977
1466,1449.7977278955502,2.3282902177075373,2.340842658662907,-2.162563749629985,-2.1430766594056623,10.223521510345813,919.5504167171043,0.20227210444977572
1467,1449.8046190299706,2.325651451199536,2.340406638794827,-2.1682859307910025,-2.145136989612161,10.223521510345813,919.5504167171043,0.19538097002941868
1468,1449.7639822354326,2.3178745447544773,2.33989410462146,-2.163409535958433,-2.1475844798331334,10.223521510345813,919.5504167171043,0.23601776456735024
1469,1449.775393193879,2.3233268818002837,2.3391292362088123,-2.17870669487347,-2.149257630661665,10.223521510345813,919.5504167171043,0.22460680612107353
1470,1449.7139473048587,2.3386574246370406,2.3385803277925876,-2.2006344848342474,-2.152371220009806,10.285368718389048,919.4097841815461,0.2860526951412794
1471,1449.679152750879,2.3561419571807263,2.3385830058180064,-2.211548172163048,-2.157473996321579,10.285368718389048,919.4097841815461,0.3208472491210159
1472,1449.7063344280455,2.3526641444487493,2.3391929311452015,-2.229457067015321,-2.1631911483743087,10.285368718389048,919.4097841815461,0.29366557195453424
1473,1449.7451654248214,2.337624216872138,2.339660865363604,-2.2372568297005864,-2.1701973084662383,10.285368718389048,919.4097841815461,0.25483457517862007
1474,1449.787401361472,2.349212866022094,2.33959012062083,-2.246152317260276,-2.177287374537777,10.285368718389048,919.4097841815461,0.21259863852810668
1475,1449.8283735715345,2.3242776683884285,2.3399243749858054,-2.2393250165136056,-2.184568324131929,10.285368718389048,919.4097841815461,0.17162642846551535
1476,1449.7109807062047,2.3217058774320662,2.33938087313061,-2.2412857640524804,-2.190357637262995,10.285368718389048,919.4097841815461,0.28901929379526337
1477,1449.706088740404,2.3140993415823456,2.338766916903275,-2.2174349450618642,-2.1957421639818078,10.285368718389048,919.4097841815461,0.2939112595959159
1478,1449.6689318355964,2.319874653698856,2.3379100673888633,-2.19964361104528,-2.1980356973727715,10.285368718389048,919.4097841815461,0.3310681644036322
1479,1449.6235575812982,2.302611659590111,2.3372835917315906,-2.1878828026532298,-2.1982056987978575,10.285368718389048,919.4097841815461,0.3764424187017994
1480,1449.6254163640854,2.3063931460506892,2.336079232250262,-2.1725287096857624,-2.197114280094475,10.347215926428573,919.2332189501054,0.3745836359146324
1481,1449.630663166557,2.299785655041518,2.3350480604300095,-2.1884625289102857,-2.1945148980023323,10.347215926428573,919.2332189501054,0.36933683344295787
1482,1449.5974130141606,2.3060790559860647,2.333823190350927,-2.173783022745209,-2.193874993392784,10.347215926428573,919.2332189501054,0.4025869858394344
1483,1449.6136641287976,2.284929515581613,2.3328594739033623,-2.1710688174268005,-2.191750710415861,10.347215926428573,919.2332189501054,0.386335871202391
1484,1449.7014879278017,2.271977030387254,2.3311945854423173,-2.1573353190796145,-2.1895640561559166,10.347215926428573,919.2332189501054,0.2985120721982639
1485,1449.6383121976528,2.2830702391767614,2.3291376125686787,-2.1701924763629363,-2.1861565776790766,10.347215926428573,919.2332189501054,0.36168780234720543
1486,1449.683527523464,2.2943208863085682,2.3275374226023953,-2.1638761347628694,-2.1844687258868065,10.347215926428573,919.2332189501054,0.31647247653609156
1487,1449.6831340491108,2.2818174425898197,2.3263836175516954,-2.1796682443705997,-2.1822915133304766,10.347215926428573,919.2332189501054,0.3168659508892233
1488,1449.7160444430467,2.2928671191343737,2.324835573008263,-2.1846877052754263,-2.1820141604668324,10.347215926428573,919.2332189501054,0.28395555695328767
1489,1449.7967741944678,2.3013856792917693,2.323725121177389,-2.1833707420947874,-2.1822968288931683,10.347215926428573,919.2332189501054,0.2032258055321563
1490,1449.7403568948264,2.3245659076782825,2.3229491413867978,-2.189060971067748,-2.182410371540274,10.409063134463034,919.1007335611397,0.259643105173609
1491,1449.7879001008307,2.326982808520029,2.3230053011590392,-2.1724883599332285,-2.18311352583063,10.409063134463034,919.1007335611397,0.21209989916928862
1492,1449.7865299276248,2.3221069799303824,2.3231434633094126,-2.1675567079684575,-2.181990148764301,10.409063134463034,919.1007335611397,0.2134700723752303
1493,1449.7595916794628,2.3018072303862445,2.323107460164861,-2.1595459120980256,-2.180464130579284,10.409063134463034,919.1007335611397,0.24040832053719896
1494,1449.7776439260876,2.3101044990694413,2.3223675783035422,-2.1425072687868285,-2.178252490108236,10.409063134463034,919.1007335611397,0.22235607391235135
1495,1449.7919625037816,2.32805267209929,2.3219416096645404,-2.153361205880014,-2.174473220941895,10.409063134463034,919.1007335611397,0.20803749621836687
1496,1449.7922049542296,2.3233281248418427,2.3221538826914445,-2.137454460035904,-2.17224109075461,10.409063134463034,919.1007335611397,0.20779504577035368
1497,1449.8030656101662,2.3205436344875006,2.3221946710057915,-2.1343851089071615,-2.1685631714127775,10.409063134463034,919.1007335611397,0.19693438983381384
1498,1449.8085312802762,2.3269959457941845,2.32213732082765,-2.1458970281163046,-2.1649495947438484,10.409063134463034,919.1007335611397,0.1914687197238436
1499,1449.7603350138509,2.315814330849258,2.3223060893583676,-2.13497323204035,-2.1629352058288185,10.409063134463034,919.1007335611397,0.2396649861491369
1500,1449.7370302008069,2.310945093849647,2.3220805925248182,-2.1475994435063743,-2.1599788435106615,10.470910342501044,918.9604945944394,0.26296979919311525
1501,1449.6722304121931,2.3209451005141646,2.3216937913695195,-2.150212151131981,-2.1586699948588843,10.470910342501044,918.9604945944394,0.3277695878068698
1502,1449.6887037067343,2.3137779394576836,2.3216677849466136,-2.139073189767149,-2.1577757643343785,10.470910342501044,918.9604945944394,0.31129629326574104
1503,1449.6528763719314,2.3262093878156183,2.3213937243554117,-2.138239326591638,-2.155798379364299,10.470910342501044,918.9604945944394,0.34712362806862984
1504,1449.690043463663,2.3291192285120337,2.3215610005811356,-2.11768419306221,-2.153941896615537,10.470910342501044,918.9604945944394,0.30995653633704023
1505,1449.6776616192544,2.333949356243583,2.3218235421503066,-2.1180791696780905,-2.1501084437506264,10.470910342501044,918.9604945944394,0.3223383807455775
1506,1449.6160356881614,2.3357457354039526,2.322244742766196,-2.1241156738481046,-2.1467220540893566,10.470910342501044,918.9604945944394,0.38396431183855384
1507,1449.5976702865134,2.330424128572519,2.322713711395469,-2.146143193372792,-2.144331927727006,10.470910342501044,918.9604945944394,0.40232971348655155
1508,1449.5990674283587,2.322280244157972,2.322981539389429,-2.1417162902630564,-2.1445234291404573,10.470910342501044,918.9604945944394,0.4009325716413059
1509,1449.6303759485447,2.3064255316515623,2.3229571792944173,-2.1340466142984456,-2.1442266360863704,10.470910342501044,918.9604945944394,0.36962405145527555
1510,1449.6147636298933,2.3203466294465636,2.3223829382483916,-2.126085517282899,-2.143150323196604,10.532757550540348,918.7896104245381,0.3852363701066679
1511,1449.6746922148996,2.3173297943590385,2.32231220530503,-2.1272146946731545,-2.141346096157712,10.532757550540348,918.7896104245381,0.3253077851004491
1512,1449.714116274678,2.3099800440372844,2.3221391369615008,-2.1428044654478877,-2.1398520119715334,10.532757550540348,918.7896104245381,0.2858837253220372
1513,1449.7727488188327,2.3200785167529334,2.3217167803767023,-2.147324021471269,-2.1401641688410606,10.532757550540348,918.7896104245381,0.22725118116727572
1514,1449.7953038664725,2.3314620768007677,2.3216598738760736,-2.14710771496263,-2.14092116542076,10.532757550540348,918.7896104245381,0.2046961335274773
1515,1449.8894452149507,2.3393341675719785,2.322000361852979,-2.1471636694365945,-2.1415752566549253,10.532757550540348,918.7896104245381,0.1105547850493167
1516,1449.9319678166385,2.336918933248435,2.322602466551962,-2.145912755438479,-2.1421661081123733,10.532757550540348,918.7896104245381,0.06803218336153805
1517,1449.870266655131,2.332352687933827,2.3230997613763362,-2.137894503376988,-2.1425622334738414,10.532757550540348,918.7896104245381,0.12973334486900967
1518,1449.8380761212854,2.337470536556198,2.3234211697646567,-2.1373436719012995,-2.1420687239142495,10.532757550540348,918.7896104245381,0.1619238787145605
1519,1449.8901768570777,2.3288891110003913,2.323909186643353,-2.1514705570201285,-2.1415691538256683,10.532757550540348,918.7896104245381,0.10982314292232331
1520,1449.894177538529,2.3328052958345116,2.3240821686130695,-2.136194910052229,-2.142616008941206,10.59460475857167,918.6836343460258,0.10582246147100705
1521,1449.8309150139798,2.3300139380461182,2.3243851739642887,-2.1385905461931434,-2.141937119284126,10.59460475857167,918.6836343460258,0.16908498602015243
1522,1449.8333026804428,2.330253790465042,2.324580693941729,-2.1372000644449485,-2.1415832929535537,10.59460475857167,918.6836343460258,0.16669731955721545
1523,1449.8614776895938,2.3221648227859104,2.3247777538447787,-2.1401934992201914,-2.141119863165201,10.59460475857167,918.6836343460258,0.1385223104061879
1524,1449.8314083147736,2.323988485643478,2.324686991429752,-2.1527549933172083,-2.14102192059932,10.59460475857167,918.6836343460258,0.16859168522637447
1525,1449.8440556045446,2.327159684335446,2.3246627282285255,-2.158750379403247,-2.1422624343885746,10.59460475857167,918.6836343460258,0.15594439545543537
1526,1449.8082822900708,2.338514450531578,2.324749462153522,-2.1673395824980775,-2.14400567110405,10.59460475857167,918.6836343460258,0.19171770992920756
1527,1449.756333186385,2.331495864100244,2.3252276009026356,-2.1609412327017163,-2.1464727178476877,10.59460475857167,918.6836343460258,0.24366681361493647
1528,1449.7137548436397,2.3232997651980773,2.325445334433686,-2.155593779378436,-2.148002444341165,10.59460475857167,918.6836343460258,0.2862451563603372
1529,1449.6986504170786,2.315798144688403,2.325370806234876,-2.1472588820055645,-2.1488050606735625,10.59460475857167,918.6836343460258,0.30134958292137526
1530,1449.7057226400098,2.318440532929285,2.3250382915758143,-2.148967638208362,-2.148641586364281,10.656451966611936,918.5317074050702,0.2942773599902466
1531,1449.7642958231436,2.311702015415402,2.324809112736024,-2.1340947413585223,-2.1486760591591167,10.656451966611936,918.5317074050702,0.23570417685641587
1532,1449.7410663915016,2.2984618110685697,2.324353826400484,-2.1438900427556864,-2.1471344062407334,10.656451966611936,918.5317074050702,0.25893360849840974
1533,1449.6938534048816,2.3006589467699117,2.323454444905722,-2.1260506892364317,-2.1467913863228207,10.656451966611936,918.5317074050702,0.30614659511843456
1534,1449.730744328725,2.2966958787566565,2.3226626236077497,-2.117436155890763,-2.1445985148258955,10.656451966611936,918.5317074050702,0.2692556712750047
1535,1449.7567404411177,2.2981414642304188,2.321760646318655,-2.1252604333274756,-2.141726694151305,10.656451966611936,918.5317074050702,0.24325955888230055
1536,1449.7405412202907,2.2977778614955047,2.3209402136478388,-2.121706960944737,-2.1399857500609922,10.656451966611936,918.5317074050702,0.25945877970934816
1537,1449.7038694509606,2.3021998509505512,2.3201356493590444,-2.1391242125554037,-2.138053171060181,10.656451966611936,918.5317074050702,0.29613054903938973
1538,1449.7204769835785,2.2951491669556505,2.3195126339245333,-2.1480925863301352,-2.1381664100876407,10.656451966611936,918.5317074050702,0.27952301642153543
1539,1449.6565768808778,2.2879126983260556,2.3186663478761447,-2.1501951849072256,-2.1392158844068963,10.656451966611936,918.5317074050702,0.3434231191222352
1540,1449.5939660846275,2.2988576241958554,2.3175980933217124,-2.1491115308974966,-2.1403767034007357,10.718299174650165,918.3709126924418,0.4060339153725181
1541,1449.586485708427,2.2945028512371306,2.3169471269554838,-2.133757132548792,-2.141300218852913,10.718299174650165,918.3709126924418,0.4135142915729375
1542,1449.590463900573,2.300819062350964,2.3161675056712516,-2.137056831362842,-2.140502703760423,10.718299174650165,918.3709126924418,0.40953609942698677
1543,1449.5786161723797,2.289273777806206,2.3156343642483566,-2.142289206413747,-2.140138378717189,10.718299174650165,918.3709126924418,0.42138382762027504
1544,1449.6123577619792,2.279301832496514,2.3147187065317505,-2.1448575995043417,-2.1403657813320063,10.718299174650165,918.3709126924418,0.3876422380208169
1545,1449.689138071786,2.278782704921928,2.3134884708509325,-2.1360105842015447,-2.140840692083485,10.718299174650165,918.3709126924418,0.31086192821408076
1546,1449.7344984487008,2.273844222675205,2.312282936123799,-2.138133184886608,-2.1403300146526703,10.718299174650165,918.3709126924418,0.26550155129916675
1547,1449.6901377200907,2.28937787135694,2.310947734243414,-2.1397074103010403,-2.140097748333099,10.718299174650165,918.3709126924418,0.3098622799093391
1548,1449.6828485554986,2.3010503807854508,2.3101984864434275,-2.1476620740017913,-2.1400564786910468,10.718299174650165,918.3709126924418,0.3171514445014054
1549,1449.6672106562994,2.2978919012773447,2.3098807190995014,-2.1625472473066014,-2.140860602733002,10.718299174650165,918.3709126924418,0.3327893437005969
1550,1449.7405831890514,2.2886444411782825,2.3094642771673035,-2.167451988224618,-2.143153487323685,10.780146382687686,918.2141623612206,0.25941681094855085
1551,1449.7444430005914,2.306560945622372,2.308741082198798,-2.1780662574361838,-2.1457225181437067,10.780146382687686,918.2141623612206,0.2555569994085545
1552,1449.7481727959266,2.301302963035089,2.308665353273577,-2.1768412181790877,-2.1491421555697316,10.780146382687686,918.2141623612206,0.2518272040733791
1553,1449.6812260574081,2.2898047726197146,2.30840961429564,-2.179850753442904,-2.152070720826464,10.780146382687686,918.2141623612206,0.31877394259186076
1554,1449.7347168719916,2.2798544306436215,2.3077633590659175,-2.177730415706597,-2.155007846876496,10.780146382687686,918.2141623612206,0.2652831280083774
1555,1449.8085981245044,2.281953210449568,2.3067939183545674,-2.1639140673317256,-2.1574102576207883,10.780146382687686,918.2141623612206,0.19140187549555776
1556,1449.8230520924571,2.281002132329449,2.305931054930452,-2.158000437161874,-2.158097892123965,10.780146382687686,918.2141623612206,0.1769479075428535
1557,1449.807213186654,2.277045524991226,2.3050651272927505,-2.149479549778688,-2.1580875884100776,10.780146382687686,918.2141623612206,0.19278681334594694
1558,1449.8446860936256,2.254685719945177,2.304091842228705,-2.1517794284490885,-2.1571774780854063,10.780146382687686,918.2141623612206,0.1553139063744311
1559,1449.8578063254056,2.258653122736544,2.3023756779386666,-2.158370118134559,-2.1566067533341036,10.780146382687686,918.2141623612206,0.14219367459440946
1560,1449.8936664798448,2.2525243192705626,2.3008569372555483,-2.160285200332514,-2.156793190289115,10.841993590720875,918.1056060491559,0.10633352015520359
1561,1449.918065271242,2.261008173932458,2.299178062063646,-2.1659341586189838,-2.157162393371309,10.841993590720875,918.1056060491559,0.08193472875791485
1562,1449.9024635333224,2.2742166121978835,2.2978521980626305,-2.1820250147950184,-2.158089814176368,10.841993590720875,918.1056060491559,0.0975364666776386
1563,1449.812970167932,2.2798186414602437,2.2970311955924823,-2.153500017577676,-2.1606204340003408,10.841993590720875,918.1056060491559,0.18702983206799217
1564,1449.7984321008523,2.268707882456127,2.296433302671994,-2.139752973779994,-2.1598676069302347,10.841993590720875,918.1056060491559,0.20156789914767614
1565,1449.8094778473205,2.279235649186696,2.2954702362765436,-2.1268479958978883,-2.1577409278932405,10.841993590720875,918.1056060491559,0.19052215267947759
1566,1449.8469405553924,2.282982442070369,2.29490631388516,-2.1351523111067947,-2.1544746813564486,10.841993590720875,918.1056060491559,0.15305944460760657
1567,1449.8753283519277,2.2901100750651606,2.29449212790857,-2.127114453225147,-2.1524317666560884,10.841993590720875,918.1056060491559,0.12467164807230802
1568,1449.877428135651,2.2811763298756484,2.2943399135217826,-2.130317500371938,-2.1497550188703127,10.841993590720875,918.1056060491559,0.12257186434908363
1569,1449.8784175231579,2.2815929376650947,2.293882665084984,-2.1232416007283788,-2.147699929781045,10.841993590720875,918.1056060491559,0.12158247684214984
1570,1449.9178933814394,2.285672064592738,2.293455770798254,-2.124706601728216,-2.1451140006573217,10.903840798757425,918.0034948710497,0.08210661856060142
1571,1449.9445688663664,2.2815491910466137,2.2931853970466487,-2.133134350856765,-2.142956368093111,10.903840798757425,918.0034948710497,0.05543113363364682
1572,1450.0019642389848,2.2805974340788016,2.2927812033903607,-2.120456137886404,-2.141917906292614,10.903840798757425,918.0034948710497,0.001964238984783151
1573,1450.0278413294977,2.2871884968027194,2.292357989649955,-2.118235767588764,-2.139648797399332,10.903840798757425,918.0034948710497,0.02784132949773266
1574,1450.0031386585927,2.2777935696440523,2.292178422855153,-2.130543770442705,-2.1373848415381174,10.903840798757425,918.0034948710497,0.0031386585926611588
1575,1450.0469771549094,2.265712214828204,2.2916787525661824,-2.1347855550624337,-2.136661549078318,10.903840798757425,918.0034948710497,0.046977154909427554
1576,1450.0799893807027,2.27832110601189,2.2907767824713403,-2.1559457616530944,-2.1364632040666387,10.903840798757425,918.0034948710497,0.07998938070272743
1577,1450.127210344809,2.2809016557798296,2.290344123801524,-2.156614584013422,-2.1385230550466034,10.903840798757425,918.0034948710497,0.1272103448091002
1578,1450.1546004715703,2.2891595401560463,2.290016131526889,-2.1689434085150436,-2.1404358354146833,10.903840798757425,918.0034948710497,0.1546004715703475
1579,1450.1490912620877,2.285700278352178,2.2899863770864703,-2.1446378781719346,-2.143449882832565,10.903840798757425,918.0034948710497,0.1490912620877225
1580,1450.2000768184332,2.287584260853649,2.289837495748462,-2.133204522690088,-2.143575487150845,10.965688006751238,917.9697429891984,0.20007681843321734
1581,1450.2235809067824,2.2753272598374967,2.2897592276900753,-2.139944829110064,-2.1424789862826774,10.965688006751238,917.9697429891984,0.2235809067824448
1582,1450.1679868567117,2.278808772249584,2.2892579208333776,-2.127308015601806,-2.1422110550261046,10.965688006751238,917.9697429891984,0.16798685671165003
1583,1450.170094262396,2.2781384118405135,2.288894960640754,-2.1340412483952558,-2.1406353871382326,10.965688006751238,917.9697429891984,0.17009426239610548
1584,1450.167033967435,2.2759249227202782,2.2885213226363565,-2.1288911828834447,-2.1399382023311833,10.965688006751238,917.9697429891984,0.16703396743491794
1585,1450.1591762612009,2.277107242664739,2.288083775815844,-2.1403245490941742,-2.138770223551491,10.965688006751238,917.9697429891984,0.15917626120085515
1586,1450.208837975263,2.2801266051564753,2.2877024964651946,-2.1412606985307217,-2.1389345592131757,10.965688006751238,917.9697429891984,0.20883797526289527
1587,1450.1660609366572,2.275047273981594,2.287439341343353,-2.1541359681102765,-2.1391804971672412,10.965688006751238,917.9697429891984,0.16606093665723165
1588,1450.1553986449408,2.2847284891437334,2.2870088921904332,-2.167815782292255,-2.1407617085323887,10.965688006751238,917.9697429891984,0.15539864494076028
1589,1450.0941757130793,2.271206693980354,2.286929680422847,-2.145397803896352,-2.143622080436796,10.965688006751238,917.9697429891984,0.09417571307926664
1590,1450.1202593195483,2.284932572443457,2.2863835289214096,-2.1372597755028475,-2.143809824047566,11.027535214787326,917.9235230291804,0.12025931954826774
1591,1450.026948372803,2.304699558320997,2.286333128696118,-2.124860450188929,-2.1431173008070323,11.027535214787326,917.9235230291804,0.026948372802962695
1592,1450.0181916406762,2.3014891556685715,2.286971102477522,-2.135569235193668,-2.1411870413187755,11.027535214787326,917.9235230291804,0.0181916406761502
1593,1450.0608911348018,2.315415240618646,2.2874753995827346,-2.126018228076016,-2.140593082163223,11.027535214787326,917.9235230291804,0.06089113480175001
1594,1450.0625423710546,2.3166517066503323,2.288445914070393,-2.124851117304492,-2.1390521126400404,11.027535214787326,917.9235230291804,0.0625423710546329
1595,1450.0562438615189,2.3027993296145546,2.289425666614423,-2.106777221652982,-2.1375506704382867,11.027535214787326,917.9235230291804,0.05624386151885119
1596,1449.9981162820516,2.316582032162114,2.28989021233886,-2.1063431984103125,-2.1342970566170005,11.027535214787326,917.9235230291804,0.0018837179484307853
1597,1449.9967292291499,2.3246525506221847,2.2908173757327797,-2.1019120515742533,-2.1313415523427124,11.027535214787326,917.9235230291804,0.0032707708501220623
1598,1450.027865862929,2.318183921048996,2.29199266972892,-2.1221647628781533,-2.128230031397438,11.027535214787326,917.9235230291804,0.02786586292904758
1599,1449.969279538671,2.30577091962911,2.2929024454439415,-2.1237176581778887,-2.1275887629578216,11.027535214787326,917.9235230291804,0.03072046132911055
1600,1449.988219550546,2.298578573045908,2.293349442998964,-2.1230128577110676,-2.1271794789642233,11.089382422827617,917.8471758733749,0.011780449453908659
1601,1449.9992492503673,2.3131842017670703,2.2935310813433585,-2.1204539675560916,-2.1267389506181185,11.089382422827617,917.8471758733749,0.0007507496327434637
1602,1449.9940905859658,2.315618554339723,2.294213749439945,-2.1276950256377556,-2.126074452209122,11.089382422827617,917.8471758733749,0.005909414034249494
1603,1449.965659304975,2.3194359337419503,2.294957263808335,-2.1480140793873437,-2.1262457921243394,11.089382422827617,917.8471758733749,0.03434069502509374
1604,1449.9552735087127,2.3345287695005554,2.295807551531112,-2.1615028802263176,-2.128547308629648,11.089382422827617,917.8471758733749,0.04472649128729245
1605,1449.9595585013967,2.3260052990973565,2.2971525664498014,-2.172432166147168,-2.132031633834255,11.089382422827617,917.8471758733749,0.04044149860328616
1606,1450.018370458439,2.3311460654803215,2.2981547910153237,-2.176617547091909,-2.136303099513571,11.089382422827617,917.8471758733749,0.01837045843899432
1607,1449.912424804479,2.3263025674274522,2.299300771402021,-2.1614345580221848,-2.1405654636299074,11.089382422827617,917.8471758733749,0.08757519552091253
1608,1449.8981585605882,2.312926820442323,2.300238702086802,-2.1758155207134164,-2.142771910311466,11.089382422827617,917.8471758733749,0.1018414394118281
1609,1449.9180539117792,2.3106883583099322,2.3006794348264523,-2.187675595266461,-2.1462655436789526,11.089382422827617,917.8471758733749,0.08194608822077498
1610,1449.9529066702564,2.3100586477603002,2.3010271034203464,-2.204126914088463,-2.1506437437671284,11.151229630865728,917.7590285606954,0.04709332974357494
1611,1449.9332443800095,2.3017451809435583,2.3013408219063103,-2.192418216406893,-2.1562984100145726,11.151229630865728,917.7590285606954,0.0667556199905448
1612,1449.9708393979665,2.3061083242664524,2.30135486766639,-2.2120233608305266,-2.160117283294592,11.151229630865728,917.7590285606954,0.02916060203347115
1613,1449.9294601077518,2.3007279714537794,2.301519983083149,-2.2185082272937393,-2.1656052067463283,11.151229630865728,917.7590285606954,0.07053989224823454
1614,1449.9332201230134,2.311714738690462,2.3014924718757763,-2.2253064220551613,-2.171198534944338,11.151229630865728,917.7590285606954,0.06677987698662946
1615,1449.955977789793,2.2995791799585485,2.3018475511343737,-2.2235460899413417,-2.176919251220651,11.151229630865728,917.7590285606954,0.04402221020700381
1616,1449.9354549030513,2.3087300949146066,2.301768757304205,-2.230199271991919,-2.1818490115462787,11.151229630865728,917.7590285606954,0.06454509694867738
1617,1449.9216649323603,2.3027659330723056,2.3020105653730374,-2.218932236497314,-2.1869609857272114,11.151229630865728,917.7590285606954,0.07833506763972764
1618,1449.9451004332575,2.2798725569285034,2.3020368037218777,-2.2125862309136544,-2.1903412407033485,11.151229630865728,917.7590285606954,0.05489956674250607
1619,1449.955687765417,2.272634675501124,2.3012669094839917,-2.1976746872221873,-2.192693158036618,11.151229630865728,917.7590285606954,0.044312234583003374
1620,1449.9411864579524,2.2545141748748923,2.3002723441298554,-2.1874067964228683,-2.193219844932272,11.213076838901035,917.6813301562266,0.05881354204757372
1621,1449.8837134053122,2.2824008066183072,2.298682894636081,-2.1778684180501635,-2.1926052431986167,11.213076838901035,917.6813301562266,0.11628659468783553
1622,1449.84625630388,2.2973350594417994,2.2981173222589777,-2.1721069876694554,-2.1910471488062915,11.213076838901035,917.6813301562266,0.15374369612004557
1623,1449.8603195134576,2.305059474031709,2.2980901496850086,-2.161252672510846,-2.189044644293972,11.213076838901035,917.6813301562266,0.13968048654237464
1624,1449.8448070965724,2.3176347670395208,2.298332235180018,-2.1508817663783004,-2.186106255940257,11.213076838901035,917.6813301562266,0.1551929034276327
1625,1449.7888228006318,2.305754476341173,2.2990027252803036,-2.1390467836821583,-2.182382042678165,11.213076838901035,917.6813301562266,0.21117719936819412
1626,1449.8072887697574,2.3038859569185135,2.2992372531794856,-2.129783209558766,-2.1778002943469295,11.213076838901035,917.6813301562266,0.19271123024259396
1627,1449.8413889402216,2.318915955993359,2.299398729915225,-2.1441532351200125,-2.1727235461470573,11.213076838901035,917.6813301562266,0.1586110597784227
1628,1449.8120579750232,2.3160036485642075,2.3000766776044546,-2.152751157064194,-2.16970286557646,11.213076838901035,917.6813301562266,0.1879420249767918
1629,1449.8244458122276,2.317711540232565,2.3006299146841176,-2.1361167149956106,-2.1679105960945853,11.213076838901035,917.6813301562266,0.1755541877723772
1630,1449.855541542243,2.3171412446441115,2.3012232596872697,-2.141230923191345,-2.16454909405113,11.274924046940908,917.5723046939747,0.14445845775708221
1631,1449.8527081444713,2.320162050573239,2.3017761846303677,-2.1312584590497785,-2.162083711521995,11.274924046940908,917.5723046939747,0.1472918555286924
1632,1449.8699298815413,2.3121899910573878,2.3024148335490486,-2.1330924321226052,-2.1588246206028083,11.274924046940908,917.5723046939747,0.13007011845866145
1633,1449.9015625063475,2.3251199782797096,2.3027543820800798,-2.119572792051284,-2.1561040089263193,11.274924046940908,917.5723046939747,0.09843749365245458
1634,1449.8594603473505,2.3319041841485433,2.3035312703633366,-2.1320589056303154,-2.152241638057124,11.274924046940908,917.5723046939747,0.1405396526495224
1635,1449.8511881071795,2.3046904426120656,2.30451682800664,-2.1312292229790306,-2.150107759022853,11.274924046940908,917.5723046939747,0.148811892820504
1636,1449.8173038784726,2.301663779757589,2.3045228586597717,-2.1324433431038687,-2.1481117700056203,11.274924046940908,917.5723046939747,0.1826961215274423
1637,1449.8624006961493,2.308268538899161,2.3044235460870066,-2.1304718801544222,-2.1464551792646533,11.274924046940908,917.5723046939747,0.1375993038507204
1638,1449.8051216380925,2.301297891634995,2.304557105230179,-2.1285997279703865,-2.1447652977288656,11.274924046940908,917.5723046939747,0.19487836190751295
1639,1449.8600257709156,2.3132100052402933,2.3044438936335765,-2.1319325802576845,-2.1430561450901053,11.274924046940908,917.5723046939747,0.1399742290843733
