second,temp,o2,fuel,fan,error,pressure
116,1450.6879754942258,1.7233998654184828,18.582525475627904,900.5222803005074,0.6879754942258387,-2.199315359098941
117,1450.6915678287785,1.7406413734468382,18.582525475627904,900.5222803005074,0.6915678287784885,-2.179063400668886
118,1450.6944346493099,1.7344163701747626,18.582525475627904,900.5222803005074,0.6944346493098692,-2.175476727388625
119,1450.690211752776,1.7426301532861916,18.582525475627904,900.5222803005074,0.6902117527758946,-2.1799826147230124
120,1450.6857023742798,1.7724728315404499,17.433725465144178,900.3518424128572,0.6857023742797992,-2.173960819809493
121,1450.678607902802,1.7942599140512558,17.433725465144178,900.3518424128572,0.678607902802014,-2.16765021724425
122,1450.6733084457844,1.8035061102933587,17.433725465144178,900.3518424128572,0.6733084457844143,-2.164321026807135
123,1450.6727381940652,1.809790119802396,17.433725465144178,900.3518424128572,0.6727381940652322,-2.1768367782386697
124,1450.6894348546684,1.8293310480031635,17.433725465144178,900.3518424128572,0.6894348546684341,-2.158877994603446
125,1450.7050418540123,1.8503563403104004,17.433725465144178,900.3518424128572,0.7050418540122791,-2.1682787391733527
126,1450.711533682364,1.8460723713720564,17.433725465144178,900.3518424128572,0.7115336823640064,-2.1390448122801677
127,1450.7127901103863,1.8161485456227635,17.433725465144178,900.3518424128572,0.7127901103863223,-2.1445355970416684
128,1450.71653963994,1.8150126625830483,17.433725465144178,900.3518424128572,0.7165396399400379,-2.160073516888876
129,1450.7150551202199,1.832920720650633,17.433725465144178,900.3518424128572,0.7150551202198585,-2.1374534780422025
130,1450.7031612004716,1.8483166823546542,16.284925455009496,900.1716948326284,0.7031612004716408,-2.149052876246948
131,1450.6892303692043,1.873190879931032,16.284925455009496,900.1716948326284,0.6892303692043242,-2.1268719591314134
132,1450.6764059226073,1.9024804386623158,16.284925455009496,900.1716948326284,0.6764059226072732,-2.1514376545002913
133,1450.6606407377667,1.887994580986755,16.284925455009496,900.1716948326284,0.6606407377666983,-2.1410021744429586
134,1450.6435704374817,1.8880682167560054,16.284925455009496,900.1716948326284,0.6435704374816851,-2.1416419283354275
135,1450.6278528812709,1.8750504100386909,16.284925455009496,900.1716948326284,0.6278528812708828,-2.1355259611039776
136,1450.6201196350728,1.8830401223368807,16.284925455009496,900.1716948326284,0.6201196350727969,-2.135765997283614
137,1450.623702993617,1.8652622740632554,16.284925455009496,900.1716948326284,0.6237029936169165,-2.156127693849366
138,1450.6390938391532,1.8535832473939622,16.284925455009496,900.1716948326284,0.6390938391532472,-2.1580312758053597
139,1450.6526465623335,1.8726641504721842,16.284925455009496,900.1716948326284,0.6526465623335298,-2.1588280062090175
140,1450.6620929851254,1.9075775099309464,15.136125460872305,899.9865520499861,0.662092985125355,-2.1301517522634486
141,1450.6809948862576,1.9289631121363495,15.136125460872305,899.9865520499861,0.6809948862576221,-2.112774583384028
