step,temp,fuel,u_mpc,u_rl_residual,error
987,1439.451901112908,17.45684325080606,17.48875074368211,-0.03190749287605286,-10.54809888709201
988,1439.451901208253,17.45684325885158,17.488750751727633,-0.03190749287605286,-10.548098791746952
989,1439.451901459044,17.456843263256204,17.488750756132255,-0.03190749287605286,-10.548098540956062
990,1439.451901588627,17.456843248923175,17.48875074477946,-0.0319074958562851,-10.548098411373076
991,1439.4519013420486,17.456843239284183,17.488750732160234,-0.03190749287605286,-10.548098657951414
992,1439.45190111034,17.456843252606234,17.488750742502056,-0.031907489895820616,-10.548098889659968
993,1439.4519008439277,17.45684325233522,17.48875074223104,-0.031907489895820616,-10.54809915607234
994,1439.4519005949148,17.456843201506455,17.488750691402277,-0.031907489895820616,-10.548099405085168
995,1439.4519003248497,17.4568432278272,17.488750717723022,-0.031907489895820616,-10.548099675150297
996,1439.4518998789108,17.456843230957062,17.48875071787265,-0.03190748691558838,-10.548100121089192
997,1439.4518996109812,17.456843264263863,17.488750751179452,-0.03190748691558838,-10.548100389018828
998,1439.45189926464,17.456843259549032,17.48875074646462,-0.03190748691558838,-10.548100735360094
999,1439.4518990586582,17.4568432461616,17.488750736057423,-0.031907489895820616,-10.548100941341772
1000,1439.4518989245735,17.45684325423484,17.48875074115043,-0.03190748691558838,-10.54810107542653
1001,1439.4518988537554,17.456843273569355,17.488750760484944,-0.03190748691558838,-10.548101146244562
1002,1439.4518987200925,17.456843256127723,17.488750746023545,-0.031907489895820616,-10.548101279907542
1003,1439.4518985473608,17.456843258451823,17.488750745367412,-0.03190748691558838,-10.54810145263923
1004,1439.4518984672038,17.45684324924211,17.48875073913793,-0.031907489895820616,-10.548101532796181
1005,1439.4518983608195,17.456843218719015,17.488750705634605,-0.03190748691558838,-10.548101639180459
1006,1439.451897915566,17.456843211365346,17.488750698280935,-0.03190748691558838,-10.54810208443405
1007,1439.4518976571062,17.456843251672026,17.48875073262715,-0.031907480955123906,-10.548102342893799
1008,1439.4518974894859,17.456843294455766,17.488750781371355,-0.03190748691558838,-10.548102510514127
1009,1439.4518975847311,17.456843281402975,17.488750768318564,-0.03190748691558838,-10.548102415268886
1010,1439.4518976810923,17.456843284190732,17.488750774086554,-0.031907489895820616,-10.548102318907695
1011,1439.4518977120977,17.45684327271432,17.48875076261014,-0.031907489895820616,-10.548102287902339
1012,1439.451897770567,17.456843236978806,17.488750726874628,-0.031907489895820616,-10.54810222943297
1013,1439.4518979072384,17.456843238519024,17.488750728414846,-0.031907489895820616,-10.54810209276161
1014,1439.4518979271174,17.456843266021483,17.488750755917305,-0.031907489895820616,-10.548102072882557
1015,1439.4518979584539,17.45684325045086,17.48875074034668,-0.031907489895820616,-10.548102041546144
1016,1439.451897952646,17.45684328403329,17.488750773929112,-0.031907489895820616,-10.54810204735395
1017,1439.4518977985629,17.45684328222749,17.48875077212331,-0.031907489895820616,-10.548102201437132
1018,1439.4518976515328,17.45684329601035,17.488750785906173,-0.031907489895820616,-10.548102348467182
1019,1439.451897757072,17.456843253217897,17.48875074311372,-0.031907489895820616,-10.548102242928053
1020,1439.4518980739983,17.45684323935427,17.488750729250093,-0.031907489895820616,-10.548101926001664
1021,1439.4518982697386,17.456843260407254,17.488750750303076,-0.031907489895820616,-10.548101730261351
1022,1439.4518984814072,17.456843283123373,17.488750775999424,-0.03190749287605286,-10.54810151859283
1023,1439.451898609432,17.45684325697915,17.4887507498552,-0.03190749287605286,-10.548101390568036
1024,1439.4518984851163,17.456843234588742,17.488750727464794,-0.03190749287605286,-10.548101514883683
1025,1439.4518983573544,17.456843248497723,17.488750735413312,-0.03190748691558838,-10.548101642645634
1026,1439.4518983851362,17.45684324118892,17.48875072810451,-0.03190748691558838,-10.548101614863754
1027,1439.451898284679,17.45684322377101,17.4887507106866,-0.03190748691558838,-10.548101715321081
1028,1439.4518983263354,17.456843189154355,17.488750676069944,-0.03190748691558838,-10.548101673664632
1029,1439.451898289649,17.456843197635497,17.488750684551086,-0.03190748691558838,-10.54810171035092
1030,1439.451898274504,17.456843179764984,17.488750666680573,-0.03190748691558838,-10.548101725496053
1031,1439.4518979736658,17.456843211758347,17.488750698673936,-0.03190748691558838,-10.548102026334163
1032,1439.4518976388888,17.456843250793614,17.48875073472897,-0.03190748393535614,-10.548102361111205
1033,1439.4518974984755,17.45684325425257,17.488750738187925,-0.03190748393535614,-10.548102501524454
1034,1439.4518975391122,17.4568432537989,17.488750737734257,-0.03190748393535614,-10.548102460887776
1035,1439.4518974268487,17.456843227390035,17.488750717285857,-0.031907489895820616,-10.548102573151255
1036,1439.451897187971,17.456843232915013,17.488750719830602,-0.03190748691558838,-10.548102812028901
1037,1439.4518970436839,17.45684322298938,17.488750706924737,-0.03190748393535614,-10.548102956316143
1038,1439.4518968475968,17.45684321228157,17.488750696216925,-0.03190748393535614,-10.5481031524032
1039,1439.4518965695447,17.456843243704263,17.48875072763962,-0.03190748393535614,-10.548103430455285
1040,1439.4518961235465,17.45684323588858,17.488750719823937,-0.03190748393535614,-10.548103876453524
1041,1439.4518957872858,17.45684325220678,17.488750733161904,-0.031907480955123906,-10.548104212714179
1042,1439.4518954173998,17.45684327319309,17.488750754148214,-0.031907480955123906,-10.548104582600217
1043,1439.4518953193626,17.456843278489597,17.488750762424953,-0.03190748393535614,-10.54810468063738
1044,1439.4518955157519,17.45684329196701,17.4887507788826,-0.03190748691558838,-10.548104484248142
1045,1439.4518957464018,17.45684326791898,17.488750757814802,-0.031907489895820616,-10.54810425359824
1046,1439.4518959697207,17.456843270641127,17.488750763517178,-0.03190749287605286,-10.548104030279319
1047,1439.4518960097098,17.45684324512781,17.488750738003862,-0.03190749287605286,-10.548103990290201
1048,1439.4518960810735,17.456843269862294,17.48875075379765,-0.03190748393535614,-10.548103918926472
1049,1439.4518961142858,17.45684328489176,17.48875077180735,-0.03190748691558838,-10.548103885714227
1050,1439.4518960942125,17.456843265263288,17.488750752178877,-0.03190748691558838,-10.548103905787457
1051,1439.4518962946447,17.45684330303283,17.48875078994842,-0.03190748691558838,-10.548103705355288
1052,1439.4518964752,17.456843301162532,17.488750794038584,-0.03190749287605286,-10.548103524799899
1053,1439.4518967713188,17.4568433008718,17.48875079374785,-0.03190749287605286,-10.548103228681157
1054,1439.451897182653,17.456843287599877,17.48875078047593,-0.03190749287605286,-10.548102817346944
1055,1439.4518975618244,17.456843246799227,17.48875073967528,-0.03190749287605286,-10.548102438175647
1056,1439.4518979443492,17.456843246632516,17.488750739508568,-0.03190749287605286,-10.548102055650816
1057,1439.451898126117,17.456843259243517,17.488750752119568,-0.03190749287605286,-10.54810187388307
1058,1439.4518982760328,17.45684323782535,17.4887507307014,-0.03190749287605286,-10.548101723967193
1059,1439.4518982357658,17.456843250764983,17.488750740660805,-0.031907489895820616,-10.548101764234161
1060,1439.4518983586113,17.456843283739985,17.488750773635807,-0.031907489895820616,-10.548101641388712
1061,1439.4518985713025,17.456843265435907,17.48875075831196,-0.03190749287605286,-10.548101428697464
1062,1439.4518986286864,17.456843240884623,17.488750733760675,-0.03190749287605286,-10.548101371313578
1063,1439.4518988529687,17.456843214127467,17.488750701043056,-0.03190748691558838,-10.548101147031275
1064,1439.4518989833505,17.456843205589895,17.488750695485717,-0.031907489895820616,-10.548101016649525
1065,1439.4518990372912,17.45684319696951,17.48875068686533,-0.031907489895820616,-10.548100962708759
1066,1439.4518989647684,17.45684321228912,17.48875070218494,-0.031907489895820616,-10.548101035231639
1067,1439.4518986267012,17.456843208876137,17.488750695791726,-0.03190748691558838,-10.548101373298778
1068,1439.4518982818931,17.456843198114637,17.488750685030226,-0.03190748691558838,-10.548101718106864
1069,1439.4518980137934,17.456843205420952,17.48875069233654,-0.03190748691558838,-10.548101986206575
1070,1439.4518976255965,17.456843208473607,17.488750695389196,-0.03190748691558838,-10.54810237440347
1071,1439.451897318483,17.45684318780981,17.488750668764933,-0.031907480955123906,-10.548102681517094
1072,1439.4518972029102,17.456843192621957,17.488750676557313,-0.03190748393535614,-10.548102797089769
1073,1439.4518969510564,17.4568431745235,17.488750661439088,-0.03190748691558838,-10.54810304894363
1074,1439.4518965566976,17.456843199123693,17.48875068305905,-0.03190748393535614,-10.548103443302352
1075,1439.4518960196986,17.45684318061045,17.48875066156557,-0.031907480955123906,-10.548103980301448
1076,1439.45189546278,17.45684319005586,17.488750671010983,-0.031907480955123906,-10.54810453722007
1077,1439.451894901815,17.456843198044456,17.48875067899958,-0.031907480955123906,-10.548105098185033
1078,1439.4518945137631,17.456843234075414,17.488750715030537,-0.031907480955123906,-10.548105486236864
1079,1439.4518942117988,17.456843266230937,17.48875074718606,-0.031907480955123906,-10.548105788201156
1080,1439.4518939757677,17.456843299109874,17.48875078304523,-0.03190748393535614,-10.548106024232311
1081,1439.451893923922,17.456843321843852,17.48875080875944,-0.03190748691558838,-10.548106076078057
1082,1439.4518940090338,17.456843327214806,17.488750814130395,-0.03190748691558838,-10.548105990966178
1083,1439.4518940741402,17.45684334313761,17.4887508300532,-0.03190748691558838,-10.548105925859772
1084,1439.4518942888642,17.45684337730446,17.488750864220048,-0.03190748691558838,-10.548105711135804
1085,1439.4518944987021,17.456843377446,17.488750864361588,-0.03190748691558838,-10.548105501297869
1086,1439.451894919198,17.45684335875965,17.488750845675238,-0.03190748691558838,-10.548105080802088
1087,1439.451895233998,17.456843337444393,17.488750830320445,-0.03190749287605286,-10.548104766002098
1088,1439.4518955951978,17.456843331949884,17.488750824825935,-0.03190749287605286,-10.548104404802189
1089,1439.4518959880093,17.45684333675221,17.488750829628263,-0.03190749287605286,-10.548104011990745
1090,1439.4518965517343,17.456843309231346,17.488750802107397,-0.03190749287605286,-10.548103448265692
1091,1439.451897230932,17.45684330354927,17.488750799405555,-0.0319074958562851,-10.54810276906801
1092,1439.451898001067,17.45684327975678,17.488750775613063,-0.0319074958562851,-10.548101998932907
1093,1439.4518988120633,17.45684330605107,17.488750804887587,-0.031907498836517334,-10.548101187936709
1094,1439.451899566119,17.456843295272737,17.488750794109254,-0.031907498836517334,-10.548100433881018
1095,1439.4519003428943,17.456843312528303,17.48875081136482,-0.031907498836517334,-10.548099657105695
1096,1439.4519012596288,17.456843314743054,17.48875081357957,-0.031907498836517334,-10.548098740371188
1097,1439.4519021049516,17.45684331780428,17.488750819621032,-0.031907501816749576,-10.548097895048386
1098,1439.45190274972,17.456843289490685,17.488750791307435,-0.031907501816749576,-10.54809725028008
1099,1439.4519031228833,17.456843216361516,17.488750718178267,-0.031907501816749576,-10.548096877116677
1100,1439.4519033338045,17.45684323099057,17.488750726846856,-0.0319074958562851,-10.548096666195534
1101,1439.4519034756138,17.456843222760533,17.488750718616817,-0.0319074958562851,-10.54809652438621
1102,1439.4519033924173,17.45684324545049,17.48875073832654,-0.03190749287605286,-10.548096607582693
1103,1439.4519032432736,17.45684323302089,17.488750725896942,-0.03190749287605286,-10.548096756726409
1104,1439.4519029204355,17.456843224297522,17.488750717173573,-0.03190749287605286,-10.548097079564513
1105,1439.4519027440076,17.456843229385957,17.48875071928178,-0.031907489895820616,-10.548097255992388
1106,1439.4519024931535,17.45684323199328,17.48875072486933,-0.03190749287605286,-10.548097506846489
1107,1439.4519023427627,17.456843227633755,17.488750717529577,-0.031907489895820616,-10.54809765723735
1108,1439.4519021951082,17.456843225378528,17.48875071825458,-0.03190749287605286,-10.548097804891768
1109,1439.4519020368818,17.4568432002699,17.488750693145953,-0.03190749287605286,-10.548097963118153
1110,1439.451901676357,17.456843197963405,17.488750690839456,-0.03190749287605286,-10.54809832364299
1111,1439.451900861117,17.45684318273117,17.48875066964676,-0.03190748691558838,-10.54809913888289
1112,1439.4519001709464,17.45684320387074,17.488750684825863,-0.031907480955123906,-10.548099829053626
1113,1439.4518994958323,17.456843227131458,17.48875070808658,-0.031907480955123906,-10.548100504167678
1114,1439.451899069503,17.456843275462028,17.48875075641715,-0.031907480955123906,-10.548100930496958
1115,1439.451898650125,17.456843244353802,17.48875073126939,-0.03190748691558838,-10.548101349874969
1116,1439.451898247537,17.45684325828776,17.48875073924288,-0.031907480955123906,-10.548101752463026
1117,1439.4518979545833,17.456843271553776,17.488750758469365,-0.03190748691558838,-10.548102045416726
1118,1439.451897735652,17.456843259774633,17.488750746690222,-0.03190748691558838,-10.548102264348017
1119,1439.451897556132,17.456843289312335,17.488750776227924,-0.03190748691558838,-10.548102443867947
1120,1439.4518974318225,17.456843289639732,17.488750779535554,-0.031907489895820616,-10.548102568177455
1121,1439.451897219427,17.45684329692282,17.488750786818642,-0.031907489895820616,-10.54810278057289
1122,1439.4518970417942,17.45684327954606,17.48875076646165,-0.03190748691558838,-10.548102958205845
1123,1439.4518967971148,17.456843269839922,17.48875075675551,-0.03190748691558838,-10.548103202885159
1124,1439.4518966955304,17.456843264054868,17.488750750970457,-0.03190748691558838,-10.548103304469578
1125,1439.4518967233498,17.45684325070917,17.48875073762476,-0.03190748691558838,-10.548103276650181
1126,1439.451897010205,17.456843246430992,17.48875073036635,-0.03190748393535614,-10.548102989795098
1127,1439.4518970793922,17.456843263223114,17.488750753118936,-0.031907489895820616,-10.54810292060779
1128,1439.4518972388112,17.456843277547666,17.488750767443488,-0.031907489895820616,-10.54810276118883
1129,1439.451897479387,17.456843275468884,17.488750765364706,-0.031907489895820616,-10.548102520612929
1130,1439.451897623091,17.456843253559263,17.488750746435315,-0.03190749287605286,-10.5481023769089
1131,1439.4518979473328,17.45684329406805,17.488750783963873,-0.031907489895820616,-10.548102052667218
1132,1439.4518982799696,17.456843293859038,17.48875078673509,-0.03190749287605286,-10.548101720030445
1133,1439.451898657489,17.45684329686489,17.48875078974094,-0.03190749287605286,-10.548101342511018
1134,1439.4518989030225,17.456843269892268,17.48875076276832,-0.03190749287605286,-10.548101096977462
1135,1439.4518990474667,17.45684325578227,17.488750748658322,-0.03190749287605286,-10.548100952533332
1136,1439.4518991135978,17.456843248353707,17.48875073824953,-0.031907489895820616,-10.548100886402153
1137,1439.451899058429,17.456843239933576,17.4887507298294,-0.031907489895820616,-10.548100941570965
1138,1439.4518989290732,17.456843216639932,17.488750706535754,-0.031907489895820616,-10.548101070926805
1139,1439.4518988613108,17.456843224311964,17.488750711227553,-0.03190748691558838,-10.548101138689162
1140,1439.4518988600191,17.45684323880112,17.48875072571671,-0.03190748691558838,-10.548101139980872
1141,1439.4518988054785,17.456843205228576,17.488750692144166,-0.03190748691558838,-10.54810119452145
1142,1439.451898579882,17.456843210244887,17.488750697160476,-0.03190748691558838,-10.548101420117973
1143,1439.4518985756763,17.45684320669844,17.48875069361403,-0.03190748691558838,-10.548101424323704
1144,1439.4518985177856,17.456843183575945,17.488750670491534,-0.03190748691558838,-10.548101482214406
1145,1439.4518984283575,17.456843184079418,17.488750670995007,-0.03190748691558838,-10.548101571642519
1146,1439.4518981462518,17.456843188091153,17.48875067500674,-0.03190748691558838,-10.548101853748221
1147,1439.4518977902403,17.456843207136792,17.48875069107215,-0.03190748393535614,-10.54810220975969
1148,1439.4518974633856,17.4568432599032,17.488750740858322,-0.031907480955123906,-10.548102536614351
1149,1439.4518971464931,17.456843224726118,17.488750711641707,-0.03190748691558838,-10.548102853506862
1150,1439.4518967342674,17.456843232728417,17.488750716663773,-0.03190748393535614,-10.548103265732607
1151,1439.451896413722,17.456843225438753,17.488750706393876,-0.031907480955123906,-10.548103586278103
1152,1439.4518962165164,17.45684323119039,17.488750712145514,-0.031907480955123906,-10.548103783483612
1153,1439.4518958692565,17.456843255736228,17.48875073669135,-0.031907480955123906,-10.548104130743468
1154,1439.4518956257514,17.456843262094218,17.48875074304934,-0.031907480955123906,-10.548104374248624
1155,1439.4518954099037,17.45684324836089,17.48875073527648,-0.03190748691558838,-10.548104590096273
1156,1439.45189508169,17.45684323655133,17.488750717506452,-0.031907480955123906,-10.548104918309946
1157,1439.4518948113302,17.456843268811813,17.488750749766936,-0.031907480955123906,-10.548105188669751
1158,1439.4518946268893,17.456843269876508,17.488750756792097,-0.03190748691558838,-10.54810537311073
1159,1439.4518946328624,17.456843304790404,17.488750791705993,-0.03190748691558838,-10.548105367137623
1160,1439.451895035144,17.45684332471395,17.48875081162954,-0.03190748691558838,-10.548104964856066
1161,1439.4518952995734,17.45684335641264,17.488750849288692,-0.03190749287605286,-10.54810470042662
1162,1439.4518956786974,17.456843342172828,17.48875083504888,-0.03190749287605286,-10.548104321302617
1163,1439.451896053634,17.456843348474692,17.488750841350743,-0.03190749287605286,-10.548103946365927
1164,1439.4518964588337,17.45684330923368,17.48875080210973,-0.03190749287605286,-10.548103541166256
1165,1439.4518969789524,17.456843310584222,17.488750803460274,-0.03190749287605286,-10.54810302104761
1166,1439.4518974870934,17.456843300322884,17.488750793198935,-0.03190749287605286,-10.548102512906553
1167,1439.4518978583185,17.456843297296487,17.48875079017254,-0.03190749287605286,-10.548102141681511
1168,1439.451898109003,17.456843288355202,17.488750781231253,-0.03190749287605286,-10.548101890997032
1169,1439.4518984964268,17.456843273058677,17.48875076593473,-0.03190749287605286,-10.548101503573207
1170,1439.4518987999531,17.456843247128667,17.48875074298495,-0.0319074958562851,-10.548101200046858
1171,1439.4518992442672,17.456843270654222,17.488750760550044,-0.031907489895820616,-10.548100755732776
1172,1439.4518997345542,17.45684325605128,17.488750754887796,-0.031907498836517334,-10.548100265445782
1173,1439.4519003156604,17.456843233285834,17.488750726161886,-0.03190749287605286,-10.548099684339604
1174,1439.4519006962134,17.456843221949633,17.488750717805917,-0.0319074958562851,-10.548099303786557
1175,1439.4519010262024,17.456843227435346,17.48875072329163,-0.0319074958562851,-10.54809897379755
1176,1439.45190104421,17.456843216927087,17.48875070980314,-0.03190749287605286,-10.54809895579001
1177,1439.4519009827845,17.456843170492963,17.488750663369014,-0.03190749287605286,-10.548099017215463
1178,1439.451900764067,17.45684316056634,17.488750650462162,-0.031907489895820616,-10.548099235933023
1179,1439.4519004441163,17.456843143816272,17.488750633712094,-0.031907489895820616,-10.54809955588371
1180,1439.451900023136,17.45684316284186,17.48875064975745,-0.03190748691558838,-10.548099976864023
1181,1439.4518995230471,17.45684319502472,17.48875068194031,-0.03190748691558838,-10.548100476952868
1182,1439.4518989291337,17.45684321908,17.488750700035123,-0.031907480955123906,-10.548101070866323
1183,1439.4518985558173,17.45684322388526,17.488750707820618,-0.03190748393535614,-10.548101444182748
1184,1439.4518981931878,17.45684326894744,17.488750752882797,-0.03190748393535614,-10.548101806812156
1185,1439.451897801885,17.45684326752165,17.488750754437238,-0.03190748691558838,-10.548102198114975
1186,1439.4518974610814,17.456843294703905,17.488750781619494,-0.03190748691558838,-10.548102538918556
1187,1439.4518972319138,17.456843256076585,17.488750742992174,-0.03190748691558838,-10.54810276808621
1188,1439.4518969728445,17.45684324566904,17.488750729604398,-0.03190748393535614,-10.548103027155548
1189,1439.4518964860247,17.45684326866455,17.488750752599906,-0.03190748393535614,-10.54810351397532
1190,1439.4518960441367,17.456843303145448,17.488750787080804,-0.03190748393535614,-10.548103955863326
1191,1439.4518956217985,17.45684331801556,17.48875080493115,-0.03190748691558838,-10.548104378201515
1192,1439.4518953962634,17.456843287383503,17.48875077131886,-0.03190748393535614,-10.548104603736647
1193,1439.4518954159219,17.456843301352674,17.488750788268263,-0.03190748691558838,-10.548104584078146
1194,1439.4518955950948,17.456843281821733,17.488750771717555,-0.031907489895820616,-10.548104404905189
1195,1439.4518958027575,17.45684329400161,17.488750783897434,-0.031907489895820616,-10.548104197242537
1196,1439.4518962933441,17.456843312371674,17.488750805247726,-0.03190749287605286,-10.548103706655866
1197,1439.4518967688434,17.456843311583754,17.488750804459805,-0.03190749287605286,-10.548103231156574
1198,1439.4518973909433,17.456843309357225,17.488750802233277,-0.03190749287605286,-10.548102609056741
1199,1439.4518977700943,17.45684333197595,17.488750824852,-0.03190749287605286,-10.54810222990568
1200,1439.451898079448,17.456843308982513,17.488750801858565,-0.03190749287605286,-10.548101920551971
1201,1439.4518984864105,17.456843284907954,17.488750777784006,-0.03190749287605286,-10.548101513589472
1202,1439.4518990233476,17.45684326503012,17.488750760886404,-0.0319074958562851,-10.54810097665245
1203,1439.4518995713588,17.456843279091032,17.48875077792755,-0.031907498836517334,-10.548100428641192
1204,1439.4518998623385,17.456843267089564,17.48875076592608,-0.031907498836517334,-10.54810013766155
1205,1439.4519001953597,17.456843282959525,17.48875077881581,-0.0319074958562851,-10.548099804640287
1206,1439.4519003946712,17.45684330145327,17.488750797309553,-0.0319074958562851,-10.548099605328844
1207,1439.451900685483,17.45684332328664,17.488750816162693,-0.03190749287605286,-10.548099314517003
1208,1439.4519010796812,17.456843298619987,17.48875079447627,-0.0319074958562851,-10.548098920318807
1209,1439.451901416652,17.4568432726313,17.488750771467817,-0.031907498836517334,-10.548098583348064
1210,1439.4519016835784,17.45684327320696,17.488750772043478,-0.031907498836517334,-10.548098316421601
1211,1439.4519020151217,17.456843245137115,17.488750743973632,-0.031907498836517334,-10.548097984878268
1212,1439.4519021031174,17.456843213657564,17.488750709513848,-0.0319074958562851,-10.54809789688261
1213,1439.451901936629,17.456843184689603,17.488750677565655,-0.03190749287605286,-10.548098063371071
1214,1439.4519015817202,17.456843201645277,17.4887506915411,-0.031907489895820616,-10.548098418279778
1215,1439.451901271814,17.45684319205178,17.48875067896737,-0.03190748691558838,-10.548098728186005
1216,1439.4519008466275,17.456843180449148,17.48875067034497,-0.031907489895820616,-10.548099153372505
1217,1439.4519004798444,17.456843170231693,17.488750657147282,-0.03190748691558838,-10.548099520155574
1218,1439.4519002041382,17.456843187107648,17.488750674023237,-0.03190748691558838,-10.548099795861845
1219,1439.4519000374644,17.456843173690018,17.488750660605607,-0.03190748691558838,-10.548099962535616
1220,1439.4518997104703,17.45684319049362,17.48875068038944,-0.031907489895820616,-10.548100289529657
1221,1439.4518992545109,17.45684320376568,17.488750690681268,-0.03190748691558838,-10.548100745489137
1222,1439.451898813783,17.456843166003583,17.48875064993894,-0.03190748393535614,-10.548101186217082
1223,1439.4518982066245,17.45684316949985,17.488750650454975,-0.031907480955123906,-10.548101793375508
1224,1439.4518974425912,17.456843176634262,17.488750657589385,-0.031907480955123906,-10.54810255740881
1225,1439.4518965661036,17.45684318558598,17.488750666541105,-0.031907480955123906,-10.548103433896358
1226,1439.451895872032,17.456843193836374,17.488750668831035,-0.03190747499465942,-10.548104127967918
1227,1439.4518951978555,17.45684320261445,17.488750683569574,-0.031907480955123906,-10.548104802144508
1228,1439.4518945478342,17.456843221772907,17.488750699747797,-0.031907477974891664,-10.548105452165828
1229,1439.4518939317873,17.45684322185121,17.4887506998261,-0.031907477974891664,-10.548106068212746
1230,1439.4518935054516,17.45684322773564,17.48875070571053,-0.031907477974891664,-10.548106494548392
1231,1439.451893089505,17.45684325161915,17.488750732574275,-0.031907480955123906,-10.548106910495108
1232,1439.4518928409866,17.456843223792372,17.488750704747495,-0.031907480955123906,-10.548107159013398
1233,1439.4518927202298,17.456843242326848,17.48875072328197,-0.031907480955123906,-10.548107279770193
1234,1439.4518924225038,17.456843247333143,17.488750728288267,-0.031907480955123906,-10.54810757749624
1235,1439.4518921956048,17.456843237638097,17.48875071859322,-0.031907480955123906,-10.548107804395158
1236,1439.451892054982,17.456843248689662,17.488750729644785,-0.031907480955123906,-10.548107945018046
1237,1439.451892000236,17.456843243109624,17.488750724064747,-0.031907480955123906,-10.548107999763943
1238,1439.4518920136259,17.456843243729786,17.48875072468491,-0.031907480955123906,-10.548107986374134
1239,1439.4518920851026,17.456843238033496,17.48875071898862,-0.031907480955123906,-10.5481079148974
1240,1439.4518922859274,17.456843260733052,17.488750741688175,-0.031907480955123906,-10.548107714072557
1241,1439.4518924644588,17.456843219830155,17.488750706745744,-0.03190748691558838,-10.548107535541249
1242,1439.4518926417359,17.456843224947363,17.488750711862952,-0.03190748691558838,-10.548107358264133
1243,1439.4518929169676,17.456843208843985,17.488750695759574,-0.03190748691558838,-10.548107083032392
1244,1439.4518929842025,17.456843222900705,17.488750709816294,-0.03190748691558838,-10.548107015797541
1245,1439.4518931419946,17.456843217277473,17.48875070121283,-0.03190748393535614,-10.54810685800544
1246,1439.4518933099212,17.456843226924104,17.488750713839693,-0.03190748691558838,-10.54810669007884
1247,1439.451893389945,17.45684320804873,17.48875069496432,-0.03190748691558838,-10.548106610054901
1248,1439.451893498822,17.456843199548167,17.488750686463757,-0.03190748691558838,-10.548106501177926
1249,1439.4518935184535,17.45684317808129,17.48875066499688,-0.03190748691558838,-10.548106481546483
1250,1439.4518935009953,17.456843189798462,17.48875067373382,-0.03190748393535614,-10.548106499004689
1251,1439.4518934476139,17.45684321623665,17.488750700172005,-0.03190748393535614,-10.548106552386116
1252,1439.4518935604622,17.456843236334613,17.48875072026997,-0.03190748393535614,-10.548106439537833
1253,1439.4518934750558,17.456843261779515,17.488750748695104,-0.03190748691558838,-10.54810652494416
1254,1439.451893470385,17.45684324514242,17.48875073205801,-0.03190748691558838,-10.548106529615097
1255,1439.4518933776953,17.456843221555136,17.488750705490492,-0.03190748393535614,-10.548106622304658
1256,1439.4518933632912,17.456843213330323,17.48875069726568,-0.03190748393535614,-10.54810663670878
1257,1439.451893308985,17.45684322161159,17.488750705546945,-0.03190748393535614,-10.548106691014937
1258,1439.4518933301172,17.456843240365803,17.48875072430116,-0.03190748393535614,-10.548106669882827
1259,1439.4518932758833,17.456843261340808,17.488750745276164,-0.03190748393535614,-10.548106724116678
1260,1439.4518932292194,17.45684327458296,17.488750761498547,-0.03190748691558838,-10.548106770780578
1261,1439.4518931017471,17.456843265038763,17.488750751954353,-0.03190748691558838,-10.548106898252854
1262,1439.451893089033,17.456843270193644,17.488750757109234,-0.03190748691558838,-10.548106910966908
1263,1439.4518932602427,17.45684326525125,17.48875075216684,-0.03190748691558838,-10.548106739757259
1264,1439.4518935740568,17.456843288681075,17.488750775596664,-0.03190748691558838,-10.54810642594316
1265,1439.4518940527526,17.456843287023844,17.488750773939433,-0.03190748691558838,-10.54810594724745
1266,1439.4518944130548,17.456843273858595,17.488750766734647,-0.03190749287605286,-10.548105586945212
1267,1439.451894583397,17.456843238009373,17.488750727905195,-0.031907489895820616,-10.548105416602994
1268,1439.4518946656433,17.456843248321256,17.488750735236845,-0.03190748691558838,-10.548105334356705
1269,1439.4518947569175,17.45684322710134,17.488750711036698,-0.03190748393535614,-10.548105243082546
1270,1439.4518949148978,17.456843228603418,17.488750712538774,-0.03190748393535614,-10.54810508510218
1271,1439.4518951608275,17.456843236630984,17.488750723546573,-0.03190748691558838,-10.548104839172538
1272,1439.4518954716452,17.456843263288874,17.488750750204463,-0.03190748691558838,-10.54810452835477
1273,1439.451895724581,17.456843270391946,17.488750763267998,-0.03190749287605286,-10.548104275419064
1274,1439.4518960234864,17.456843285635124,17.488750778511175,-0.03190749287605286,-10.54810397651363
1275,1439.451896273138,17.456843247559696,17.488750740435748,-0.03190749287605286,-10.54810372686211
1276,1439.45189661701,17.45684323746997,17.488750724385557,-0.03190748691558838,-10.548103382989893
1277,1439.4518968959746,17.456843236030398,17.488750722945987,-0.03190748691558838,-10.548103104025358
1278,1439.4518970534405,17.456843238448165,17.488750728343987,-0.031907489895820616,-10.548102946559538
1279,1439.4518969669555,17.456843234156956,17.488750721072545,-0.03190748691558838,-10.548103033044526
1280,1439.4518969260453,17.456843226565628,17.488750713481217,-0.03190748691558838,-10.548103073954735
1281,1439.451896748512,17.456843236139825,17.488750723055414,-0.03190748691558838,-10.5481032514881
1282,1439.4518966165153,17.45684326937109,17.488750750326215,-0.031907480955123906,-10.548103383484658
1283,1439.4518965779957,17.456843269929074,17.488750756844663,-0.03190748691558838,-10.54810342200426
1284,1439.4518967322929,17.456843273833147,17.488750760748736,-0.03190748691558838,-10.54810326770712
1285,1439.4518969201245,17.45684324703048,17.488750739906532,-0.03190749287605286,-10.548103079875546
